105, 4987, 0.1557123677
106, 2882, 0.0899865738
107, 20174, 0.6299060168
108, 13110, 0.4093421176
109, 27716, 0.8653948231
110, 1850, 0.0577637618
111, 12950, 0.4043463328
112, 26596, 0.8304243295
113, 26037, 0.8129703063
114, 22124, 0.6907921441
115, 26760, 0.8355450089
116, 27185, 0.8488150623
117, 30160, 0.9417054360
118, 18958, 0.5919380523
119, 4598, 0.1435663659
120, 159, 0.0049645612
121, 1113, 0.0347519281
122, 7791, 0.2432634964
123, 22510, 0.7028444750
124, 29462, 0.9199113248
125, 14072, 0.4393792737
126, 2423, 0.0756549162
127, 16961, 0.5295844132
128, 22646, 0.7070908921
129, 30414, 0.9496362444
130, 20736, 0.6474537109
131, 17044, 0.5321759765
132, 23227, 0.7252318356
133, 2454, 0.0766228495
134, 17178, 0.5363599463
135, 24165, 0.7545196241
136, 9020, 0.2816373685
137, 31113, 0.9714615793
138, 25629, 0.8002310550
139, 19268, 0.6016173853
140, 6768, 0.2113216973
141, 15349, 0.4792518812
142, 11362, 0.3547631686
143, 15480, 0.4833421800
144, 12279, 0.3833952602
145, 21899, 0.6837668217
146, 25185, 0.7863677522
147, 16160, 0.5045742655
148, 17039, 0.5320198582
149, 23192, 0.7241390077
150, 2209, 0.0689730540
151, 15463, 0.4828113779
152, 12160, 0.3796796453
153, 21066, 0.6577575171
154, 19354, 0.6043026197
155, 7370, 0.2301183377
156, 19563, 0.6108283636
157, 8833, 0.2757985450
158, 29804, 0.9305898148
159, 16466, 0.5141287039
160, 19181, 0.5989009273
161, 6159, 0.1923064914
162, 11086, 0.3461454398
163, 13548, 0.4230180785
164, 30782, 0.9611265495
165, 23312, 0.7278858463
166, 3049, 0.0952009242
167, 21343, 0.6664064695
168, 21293, 0.6648452868
169, 20943, 0.6539170075
170, 18493, 0.5774190527
171, 1343, 0.0419333687
172, 9401, 0.2935335810
173, 1753, 0.0547350673
174, 12271, 0.3831454710
175, 21843, 0.6820182971
176, 24793, 0.7741280794
177, 13416, 0.4188965560
178, 29858, 0.9322758922
179, 16844, 0.5259312455
180, 21827, 0.6815187186
181, 24681, 0.7706310301
182, 12632, 0.3944172105
183, 24370, 0.7609204734
184, 10455, 0.3264433135
185, 9131, 0.2851031942
186, 31890, 0.9957223593
187, 31068, 0.9700565148
188, 25314, 0.7903956037
189, 17063, 0.5327692260
190, 23360, 0.7293845818
191, 3385, 0.1056920723
192, 23695, 0.7398445062
193, 5730, 0.1789115434
194, 8083, 0.2523808037
195, 24554, 0.7666656259
196, 11743, 0.3666593811
197, 18147, 0.5666156680
198, 30948, 0.9663096762
199, 24474, 0.7641677335
200, 11183, 0.3491741343
201, 14227, 0.4442189403
202, 3508, 0.1095325819
203, 24556, 0.7667280732
204, 11757, 0.3670965123
205, 18245, 0.5696755862
206, 31634, 0.9877291036
207, 29276, 0.9141037250
208, 12770, 0.3987260749
209, 25336, 0.7910825241
210, 17217, 0.5375776688
211, 24438, 0.7630436819
212, 10931, 0.3413057733
213, 12463, 0.3891404128
214, 23187, 0.7239828894
215, 2174, 0.0678802261
216, 15218, 0.4751615824
217, 10445, 0.3261310769
218, 9061, 0.2829175383
219, 31400, 0.9804227683
220, 27638, 0.8629593780
221, 1304, 0.0407156462
222, 9128, 0.2850095232
223, 31869, 0.9950666625
224, 30921, 0.9654666375
225, 24285, 0.7582664627
226, 9860, 0.3078652387
227, 4966, 0.1550566709
228, 2735, 0.0853966965
229, 19145, 0.5977768758
230, 5907, 0.1844381303
231, 9322, 0.2910669123
232, 1200, 0.0374683860
233, 8400, 0.2622787023
234, 26773, 0.8359509164
235, 27276, 0.8516564149
236, 30797, 0.9615949043
237, 23417, 0.7311643301
238, 3784, 0.1181503107
239, 26488, 0.8270521747
240, 25281, 0.7893652231
241, 16832, 0.5255565617
242, 21743, 0.6788959316
243, 24093, 0.7522715209
244, 8516, 0.2659006463
245, 27585, 0.8613045243
246, 933, 0.0291316702
247, 6531, 0.2039216911
248, 13690, 0.4274518375
249, 31776, 0.9921628626
250, 30270, 0.9451400381
251, 19728, 0.6159802667
252, 9988, 0.3118618666
253, 5862, 0.1830330659
254, 9007, 0.2812314610
255, 31022, 0.9686202267
256, 24992, 0.7803415868
257, 14809, 0.4623911075
258, 7582, 0.2367377525
259, 21047, 0.6571642676
260, 19221, 0.6001498735
261, 6439, 0.2010491148
262, 13046, 0.4073438037
263, 27268, 0.8514066257
264, 30741, 0.9598463796
265, 23025, 0.7189246573
266, 1040, 0.0324726012
267, 7280, 0.2273082087
268, 18933, 0.5911574609
269, 4423, 0.1381022262
270, 30961, 0.9667155837
271, 24565, 0.7670090861
272, 11820, 0.3690636026
273, 18686, 0.5834452181
274, 2694, 0.0841165267
275, 18858, 0.5888156868
276, 3898, 0.1217098074
277, 27286, 0.8519686515
278, 30867, 0.9637805602
279, 23907, 0.7464639211
280, 7214, 0.2252474475
281, 18471, 0.5767321323
282, 1189, 0.0371249258
283, 8323, 0.2598744809
284, 26234, 0.8191213663
285, 23503, 0.7338495644
286, 4386, 0.1369469510
287, 30702, 0.9586286571
288, 22752, 0.7104005995
289, 31156, 0.9728041965
290, 25930, 0.8096293752
291, 21375, 0.6674056265
292, 21517, 0.6718393855
293, 22511, 0.7028756986
294, 29469, 0.9201298904
295, 14121, 0.4409092328
296, 2766, 0.0863646298
297, 19362, 0.6045524089
298, 7426, 0.2318668623
299, 19955, 0.6230680363
300, 11577, 0.3614762544
301, 16985, 0.5303337809
302, 22814, 0.7123364661
303, 31590, 0.9863552627
304, 28968, 0.9044868392
305, 10614, 0.3314078746
306, 10244, 0.3198551222
307, 7654, 0.2389858557
308, 21551, 0.6729009898
309, 22749, 0.7103069285
310, 31135, 0.9721484997
311, 25783, 0.8050394979
312, 20346, 0.6352764855
313, 14314, 0.4469353983
314, 4117, 0.1285477878
315, 28819, 0.8998345146
316, 9571, 0.2988416024
317, 2943, 0.0918912168
318, 20601, 0.6432385175
319, 16099, 0.5026696225
320, 16612, 0.5186873575
321, 20203, 0.6308115028
322, 13313, 0.4156805196
323, 29137, 0.9097636369
324, 11797, 0.3683454585
325, 18525, 0.5784182096
326, 1567, 0.0489274674
327, 10969, 0.3424922721
328, 12729, 0.3974459050
329, 25049, 0.7821213351
330, 15208, 0.4748493459
331, 10375, 0.3239454211
332, 8571, 0.2676179474
333, 27970, 0.8733256315
334, 3628, 0.1132794205
335, 25396, 0.7929559434
336, 17637, 0.5506916040
337, 27378, 0.8548412277
338, 31511, 0.9838885940
339, 28415, 0.8872201580
340, 6743, 0.2105411059
341, 15174, 0.4737877416
342, 10137, 0.3165141912
343, 6905, 0.2155993381
344, 16308, 0.5091953664
345, 18075, 0.5643675649
346, 30444, 0.9505729541
347, 20946, 0.6540106785
348, 18514, 0.5780747494
349, 1490, 0.0465232460
350, 10430, 0.3256627221
351, 8956, 0.2796390545
352, 30665, 0.9574733818
353, 22493, 0.7023136728
354, 29343, 0.9161957099
355, 13239, 0.4133699691
356, 28619, 0.8935897836
357, 8171, 0.2551284853
358, 25170, 0.7858993974
359, 16055, 0.5012957817
360, 16304, 0.5090704718
361, 18047, 0.5634933025
362, 30248, 0.9444531177
363, 19574, 0.6111718238
364, 8910, 0.2782027664
365, 30343, 0.9474193649
366, 20239, 0.6319355544
367, 13565, 0.4235488806
368, 30901, 0.9648421644
369, 24145, 0.7538951510
370, 8880, 0.2772660568
371, 30133, 0.9408623974
372, 18769, 0.5860367815
373, 3275, 0.1022574703
374, 22925, 0.7158022918
375, 340, 0.0106160427
376, 2380, 0.0743122990
377, 16660, 0.5201860930
378, 20539, 0.6413026509
379, 15665, 0.4891185562
380, 13574, 0.4238298935
381, 30964, 0.9668092547
382, 24586, 0.7676647828
383, 11967, 0.3736534799
384, 19715, 0.6155743591
385, 9897, 0.3090205139
386, 5225, 0.1631435976
387, 4548, 0.1420051831
388, 31836, 0.9940362819
389, 30690, 0.9582539732
390, 22668, 0.7077778125
391, 30568, 0.9544446873
392, 21814, 0.6811128111
393, 24590, 0.7677896775
394, 11995, 0.3745277422
395, 19911, 0.6216941955
396, 11269, 0.3518593687
397, 14829, 0.4630155806
398, 7722, 0.2411090642
399, 22027, 0.6877634496
400, 26081, 0.8143441471
401, 22432, 0.7004090299
402, 28916, 0.9028632092
403, 10250, 0.3200424642
404, 7696, 0.2402972492
405, 21845, 0.6820807444
406, 24807, 0.7745652106
407, 13514, 0.4219564742
408, 30544, 0.9536953196
409, 21646, 0.6758672370
410, 23414, 0.7310706591
411, 3763, 0.1174946139
412, 26341, 0.8224622974
413, 24252, 0.7572360821
414, 9629, 0.3006525744
415, 3349, 0.1045680207
416, 23443, 0.7319761451
417, 3966, 0.1238330159
418, 27762, 0.8668311112
419, 2172, 0.0678177787
420, 15204, 0.4747244512
421, 10347, 0.3230711587
422, 8375, 0.2614981110
423, 26598, 0.8304867768
424, 26051, 0.8134074375
425, 22222, 0.6938520623
426, 27446, 0.8569644363
427, 31987, 0.9987510538
428, 31747, 0.9912573766
429, 30067, 0.9388016361
430, 18307, 0.5716114528
431, 41, 0.0012801699
432, 287, 0.0089611890
433, 2009, 0.0627283230
434, 14063, 0.4390982608
435, 2360, 0.0736878259
436, 16520, 0.5158147813
437, 19559, 0.6107034689
438, 8805, 0.2749242826
439, 29608, 0.9244699785
440, 15094, 0.4712898492
441, 9577, 0.2990289443
442, 2985, 0.0932026103
443, 20895, 0.6524182721
444, 18157, 0.5669279046
445, 31018, 0.9684953321
446, 24964, 0.7794673244
447, 14613, 0.4562712711
448, 6210, 0.1938988978
449, 11443, 0.3572922846
450, 16047, 0.5010459924
451, 16248, 0.5073219471
452, 17655, 0.5512536297
453, 27504, 0.8587754082
454, 366, 0.0114278577
455, 2562, 0.0799950042
456, 17934, 0.5599650295
457, 29457, 0.9197552065
458, 14037, 0.4382864458
459, 2178, 0.0680051207
460, 15246, 0.4760358448
461, 10641, 0.3322509133
462, 10433, 0.3257563930
463, 8977, 0.2802947513
464, 30812, 0.9620632591
465, 23522, 0.7344428139
466, 4519, 0.1410996971
467, 31633, 0.9876978799
468, 29269, 0.9138851594
469, 12721, 0.3971961158
470, 24993, 0.7803728104
471, 14816, 0.4626096731
472, 7631, 0.2382677116
473, 21390, 0.6678739813
474, 21622, 0.6751178693
475, 23246, 0.7258250851
476, 2587, 0.0807755956
477, 18109, 0.5654291691
478, 30682, 0.9580041840
479, 22612, 0.7060292878
480, 30176, 0.9422050145
481, 19070, 0.5954351016
482, 5382, 0.1680457114
483, 5647, 0.1763199800
484, 7502, 0.2342398601
485, 20487, 0.6396790208
486, 15301, 0.4777531458
487, 11026, 0.3442720205
488, 13128, 0.4099041434
489, 27842, 0.8693290037
490, 2732, 0.0853030256
491, 19124, 0.5971211790
492, 5760, 0.1798482530
493, 8293, 0.2589377713
494, 26024, 0.8125643988
495, 22033, 0.6879507915
496, 26123, 0.8156555406
497, 22726, 0.7095887845
498, 30974, 0.9671214912
499, 24656, 0.7698504387
500, 12457, 0.3889530708
501, 23145, 0.7226714959
502, 1880, 0.0587004715
503, 13160, 0.4109033003
504, 28066, 0.8763231024
505, 4300, 0.1342617167
506, 30100, 0.9398320167
507, 18538, 0.5788241172
508, 1658, 0.0517688201
509, 11606, 0.3623817404
510, 17188, 0.5366721828
511, 24235, 0.7567052799
512, 9510, 0.2969369594
513, 2516, 0.0785587161
514, 17612, 0.5499110126
515, 27203, 0.8493770881
516, 30286, 0.9456396166
517, 19840, 0.6194773160
518, 10772, 0.3363412121
519, 11350, 0.3543884847
520, 15396, 0.4807193930
521, 11691, 0.3650357511
522, 17783, 0.5552502576
523, 28400, 0.8867518032
524, 6638, 0.2072626222
525, 14439, 0.4508383551
526, 4992, 0.1558684860
527, 2917, 0.0910794018
528, 20419, 0.6375558123
529, 14825, 0.4628906860
530, 7694, 0.2402348019
531, 21831, 0.6816436132
532, 24709, 0.7715052924
533, 12828, 0.4005370469
534, 25742, 0.8037593281
535, 20059, 0.6263152965
536, 12305, 0.3842070753
537, 22081, 0.6894495270
538, 26459, 0.8261466887
539, 25078, 0.7830268211
540, 15411, 0.4811877478
541, 11796, 0.3683142349
542, 18518, 0.5781996441
543, 1518, 0.0473975084
544, 10626, 0.3317825585
545, 10328, 0.3224779093
546, 8242, 0.2573453648
547, 25667, 0.8014175539
548, 19534, 0.6099228776
549, 8630, 0.2694601430
550, 28383, 0.8862210010
551, 6519, 0.2035470072
552, 13606, 0.4248290505
553, 31188, 0.9738033534
554, 26154, 0.8166234739
555, 22943, 0.7163643176
556, 466, 0.0145502232
557, 3262, 0.1018515627
558, 22834, 0.7129609392
559, 31730, 0.9907265745
560, 29948, 0.9350860212
561, 17474, 0.5456021482
562, 26237, 0.8192150373
563, 23524, 0.7345052612
564, 4533, 0.1415368283
565, 31731, 0.9907577981
566, 29955, 0.9353045868
567, 17523, 0.5471321073
568, 26580, 0.8299247510
569, 25925, 0.8094732569
570, 21340, 0.6663127986
571, 21272, 0.6641895900
572, 20796, 0.6493271302
573, 17464, 0.5452899116
574, 26167, 0.8170293815
575, 23034, 0.7192056702
576, 1103, 0.0344396915
577, 7721, 0.2410778406
578, 22020, 0.6875448840
579, 26032, 0.8128141880
580, 22089, 0.6896993162
581, 26515, 0.8278952134
582, 25470, 0.7952664939
583, 18155, 0.5668654573
584, 31004, 0.9680582009
585, 24866, 0.7764074063
586, 13927, 0.4348518438
587, 1408, 0.0439629063
588, 9856, 0.3077403441
589, 4938, 0.1541824086
590, 2539, 0.0792768601
591, 17773, 0.5549380210
592, 28330, 0.8845661473
593, 6148, 0.1919630312
594, 11009, 0.3437412183
595, 13009, 0.4061885284
596, 27009, 0.8433196990
597, 28928, 0.9032378930
598, 10334, 0.3226652512
599, 8284, 0.2586567584
600, 25961, 0.8105973085
601, 21592, 0.6741811596
602, 23036, 0.7192681175
603, 1117, 0.0348768227
604, 7819, 0.2441377588
605, 22706, 0.7089643114
606, 30834, 0.9627501795
607, 23676, 0.7392512568
608, 5597, 0.1747587973
609, 7152, 0.2233115809
610, 18037, 0.5631810660
611, 30178, 0.9422674618
612, 19084, 0.5958722328
613, 5480, 0.1711056296
614, 6333, 0.1977394074
615, 12304, 0.3841758516
616, 22074, 0.6892309614
617, 26410, 0.8246167296
618, 24735, 0.7723171074
619, 13010, 0.4062197521
620, 27016, 0.8435382646
621, 28977, 0.9047678521
622, 10677, 0.3333749649
623, 10685, 0.3336247541
624, 10741, 0.3353732788
625, 11133, 0.3476129516
626, 13877, 0.4332906610
627, 1058, 0.0330346270
628, 7406, 0.2312423892
629, 19815, 0.6186967246
630, 10597, 0.3308770725
631, 10125, 0.3161395073
632, 6821, 0.2129765510
633, 15720, 0.4908358572
634, 13959, 0.4358510007
635, 1632, 0.0509570050
636, 11424, 0.3566990352
637, 15914, 0.4968932463
638, 15317, 0.4782527243
639, 11138, 0.3477690698
640, 13912, 0.4343834889
641, 1303, 0.0406844225
642, 9121, 0.2847909576
643, 31820, 0.9935367034
644, 30578, 0.9547569238
645, 21884, 0.6832984669
646, 25080, 0.7830892684
647, 15425, 0.4816248790
648, 11894, 0.3713741531
649, 19204, 0.5996190714
650, 6320, 0.1973334999
651, 12213, 0.3813344990
652, 21437, 0.6693414931
653, 21951, 0.6853904518
654, 25549, 0.7977331626
655, 18708, 0.5841321385
656, 2848, 0.0889249696
657, 19936, 0.6224747869
658, 11444, 0.3573235083
659, 16054, 0.5012645580
660, 16297, 0.5088519062
661, 17998, 0.5619633434
662, 29905, 0.9337434040
663, 17173, 0.5362038280
664, 24130, 0.7534267961
665, 8775, 0.2739875730
666, 29398, 0.9179130109
667, 13624, 0.4253910763
668, 31314, 0.9777375340
669, 27036, 0.8441627377
670, 29117, 0.9091391638
671, 11657, 0.3639741468
672, 17545, 0.5478190277
673, 26734, 0.8347331939
674, 27003, 0.8431323571
675, 28886, 0.9019264995
676, 10040, 0.3134854966
677, 6226, 0.1943984763
678, 11555, 0.3607893340
679, 16831, 0.5255253380
680, 21736, 0.6786773660
681, 24044, 0.7507415618
682, 8173, 0.2551909327
683, 25184, 0.7863365286
684, 16153, 0.5043556999
685, 16990, 0.5304898991
686, 22849, 0.7134292940
687, 31835, 0.9940050582
688, 30683, 0.9580354076
689, 22619, 0.7062478534
690, 30225, 0.9437349736
691, 19413, 0.6061448153
692, 7783, 0.2430137072
693, 22454, 0.7010959503
694, 29070, 0.9076716520
695, 11328, 0.3537015643
696, 15242, 0.4759109501
697, 10613, 0.3313766510
698, 10237, 0.3196365567
699, 7605, 0.2374558966
700, 21208, 0.6621912761
701, 20348, 0.6353389328
702, 14328, 0.4473725294
703, 4215, 0.1316077060
704, 29505, 0.9212539420
705, 14373, 0.4487775939
706, 4530, 0.1414431573
707, 31710, 0.9901021014
708, 29808, 0.9307147095
709, 16494, 0.5150029662
710, 19377, 0.6050207637
711, 7531, 0.2351453461
712, 20690, 0.6460174228
713, 16722, 0.5221219596
714, 20973, 0.6548537172
715, 18703, 0.5839760202
716, 2813, 0.0878321416
717, 19691, 0.6148249914
718, 9729, 0.3037749399
719, 4049, 0.1264245793
720, 28343, 0.8849720548
721, 6239, 0.1948043838
722, 11646, 0.3636306866
723, 17468, 0.5454148063
724, 26195, 0.8179036438
725, 23230, 0.7253255066
726, 2475, 0.0772785462
727, 17325, 0.5409498236
728, 25194, 0.7866487651
729, 16223, 0.5065413557
730, 17480, 0.5457894901
731, 26279, 0.8205264308
732, 23818, 0.7436850158
733, 6591, 0.2057951104
734, 14110, 0.4405657726
735, 2689, 0.0839604084
736, 18823, 0.5877228588
737, 3653, 0.1140600119
738, 25571, 0.7984200831
739, 18862, 0.5889405814
740, 3926, 0.1225840697
741, 27482, 0.8580884878
742, 212, 0.0066194149
743, 1484, 0.0463359041
744, 10388, 0.3243513286
745, 8662, 0.2704593000
746, 28607, 0.8932150998
747, 8087, 0.2525056983
748, 24582, 0.7675398882
749, 11939, 0.3727792175
750, 19519, 0.6094545227
751, 8525, 0.2661816592
752, 27648, 0.8632716146
753, 1374, 0.0429013020
754, 9618, 0.3003091142
755, 3272, 0.1021637993
756, 22904, 0.7151465951
757, 193, 0.0060261654
758, 1351, 0.0421831580
759, 9457, 0.2952821057
760, 2145, 0.0669747401
761, 15015, 0.4688231804
762, 9024, 0.2817622631
763, 31141, 0.9723358416
764, 25825, 0.8063508914
765, 20640, 0.6444562400
766, 16372, 0.5111936803
767, 18523, 0.5783557623
768, 1553, 0.0484903363
769, 10871, 0.3394323540
770, 12043, 0.3760264777
771, 20247, 0.6321853436
772, 13621, 0.4252974053
773, 31293, 0.9770818372
774, 26889, 0.8395728604
775, 28088, 0.8770100228
776, 4454, 0.1390701596
777, 31178, 0.9734911169
778, 26084, 0.8144378181
779, 22453, 0.7010647266
780, 29063, 0.9074530865
781, 11279, 0.3521716052
782, 14899, 0.4652012365
783, 8212, 0.2564086552
784, 25457, 0.7948605864
785, 18064, 0.5640241047
786, 30367, 0.9481687326
787, 20407, 0.6371811284
788, 14741, 0.4602678990
789, 7106, 0.2218752927
790, 17715, 0.5531270491
791, 27924, 0.8718893434
792, 3306, 0.1032254036
793, 23142, 0.7225778250
794, 1859, 0.0580447747
795, 13013, 0.4063134230
796, 27037, 0.8441939613
797, 29124, 0.9093577294
798, 11706, 0.3655041059
799, 17888, 0.5585287414
800, 29135, 0.9097011896
801, 11783, 0.3679083273
802, 18427, 0.5753582914
803, 881, 0.0275080401
804, 6167, 0.1925562806
805, 11142, 0.3478939645
806, 13940, 0.4352577513
807, 1499, 0.0468042589
808, 10493, 0.3276298123
809, 9397, 0.2934086864
810, 1725, 0.0538608049
811, 12075, 0.3770256346
812, 20471, 0.6391794423
813, 15189, 0.4742560964
814, 10242, 0.3197926749
815, 7640, 0.2385487245
816, 21453, 0.6698410716
817, 22063, 0.6888875012
818, 26333, 0.8222125082
819, 24196, 0.7554875574
820, 9237, 0.2884129016
821, 605, 0.0188903113
822, 4235, 0.1322321791
823, 29645, 0.9256252537
824, 15353, 0.4793767758
825, 11390, 0.3556374309
826, 15676, 0.4894620164
827, 13651, 0.4262341150
828, 31503, 0.9836388048
829, 28359, 0.8854716333
830, 6351, 0.1983014332
831, 12430, 0.3881100322
832, 22956, 0.7167702251
833, 557, 0.0173915759
834, 3899, 0.1217410310
835, 27293, 0.8521872170
836, 30916, 0.9653105192
837, 24250, 0.7571736347
838, 9615, 0.3002154432
839, 3251, 0.1015081025
840, 22757, 0.7105567178
841, 31191, 0.9738970244
842, 26175, 0.8172791707
843, 23090, 0.7209541949
844, 1495, 0.0466793643
845, 10465, 0.3267555500
846, 9201, 0.2872888500
847, 353, 0.0110219502
848, 2471, 0.0771536516
849, 17297, 0.5400755612
850, 24998, 0.7805289287
851, 14851, 0.4637025010
852, 7876, 0.2459175071
853, 23105, 0.7214225497
854, 1600, 0.0499578481
855, 11200, 0.3497049365
856, 14346, 0.4479345552
857, 4341, 0.1355418865
858, 30387, 0.9487932057
859, 20547, 0.6415524401
860, 15721, 0.4908670809
861, 13966, 0.4360695663
862, 1681, 0.0524869641
863, 11767, 0.3674087489
864, 18315, 0.5718612421
865, 97, 0.0030286945
866, 679, 0.0212008618
867, 4753, 0.1484060324
868, 1244, 0.0388422269
869, 8708, 0.2718955881
870, 28929, 0.9032691167
871, 10341, 0.3228838168
872, 8333, 0.2601867175
873, 26304, 0.8213070222
874, 23993, 0.7491491554
875, 7816, 0.2440440878
876, 22685, 0.7083086146
877, 30687, 0.9581603022
878, 22647, 0.7071221157
879, 30421, 0.9498548100
880, 20785, 0.6489836700
881, 17387, 0.5428856902
882, 25628, 0.8001998314
883, 19261, 0.6013988197
884, 6719, 0.2097917382
885, 15006, 0.4685421675
886, 8961, 0.2797951728
887, 30700, 0.9585662098
888, 22738, 0.7099634683
889, 31058, 0.9697442783
890, 25244, 0.7882099479
891, 16573, 0.5174696350
892, 19930, 0.6222874450
893, 11402, 0.3560121148
894, 15760, 0.4920848034
895, 14239, 0.4445936241
896, 3592, 0.1121553689
897, 25144, 0.7850875824
898, 15873, 0.4956130765
899, 15030, 0.4692915353
900, 9129, 0.2850407469
901, 31876, 0.9952852281
902, 30970, 0.9669965966
903, 24628, 0.7689761764
904, 12261, 0.3828332345
905, 21773, 0.6798326412
906, 24303, 0.7588284885
907, 9986, 0.3117994192
908, 5848, 0.1825959347
909, 8909, 0.2781715428
910, 30336, 0.9472007993
911, 20190, 0.6304055953
912, 13222, 0.4128391670
913, 28500, 0.8898741687
914, 7338, 0.2291191807
915, 19339, 0.6038342648
916, 7265, 0.2268398539
917, 18828, 0.5878789771
918, 3688, 0.1151528398
919, 25816, 0.8060698785
920, 20577, 0.6424891498
921, 15931, 0.4974240485
922, 15436, 0.4819683392
923, 11971, 0.3737783745
924, 19743, 0.6164486215
925, 10093, 0.3151403503
926, 6597, 0.2059824523
927, 14152, 0.4418771661
928, 2983, 0.0931401630
929, 20881, 0.6519811409
930, 18059, 0.5638679864
931, 30332, 0.9470759047
932, 20162, 0.6295313329
933, 13026, 0.4067193306
934, 27128, 0.8470353140
935, 29761, 0.9292471977
936, 16165, 0.5047303837
937, 17074, 0.5331126862
938, 23437, 0.7317888032
939, 3924, 0.1225216224
940, 27468, 0.8576513567
941, 114, 0.0035594967
942, 798, 0.0249164767
943, 5586, 0.1744153371
944, 7075, 0.2209073594
945, 17498, 0.5463515159
946, 26405, 0.8244606114
947, 24700, 0.7712242795
948, 12765, 0.3985699566
949, 25301, 0.7899896962
950, 16972, 0.5299278734
951, 22723, 0.7094951135
952, 30953, 0.9664657945
953, 24509, 0.7652605614
954, 11428, 0.3568239298
955, 15942, 0.4977675087
956, 15513, 0.4843725607
957, 12510, 0.3906079246
958, 23516, 0.7342554719
959, 4477, 0.1397883036
960, 31339, 0.9785181253
961, 27211, 0.8496268773
962, 30342, 0.9473881413
963, 20232, 0.6317169888
964, 13516, 0.4220189215
965, 30558, 0.9541324507
966, 21744, 0.6789271552
967, 24100, 0.7524900865
968, 8565, 0.2674306054
969, 27928, 0.8720142380
970, 3334, 0.1040996659
971, 23338, 0.7286976613
972, 3231, 0.1008836294
973, 22617, 0.7061854061
974, 30211, 0.9432978424
975, 19315, 0.6030848971
976, 7097, 0.2215942798
977, 17652, 0.5511599588
978, 27483, 0.8581197115
979, 219, 0.0068379805
980, 1533, 0.0478658632
981, 10731, 0.3350610422
982, 11063, 0.3454272957
983, 13387, 0.4179910700
984, 29655, 0.9259374902
985, 15423, 0.4815624317
986, 11880, 0.3709370219
987, 19106, 0.5965591532
988, 5634, 0.1759140725
989, 7411, 0.2313985075
990, 19850, 0.6197895526
991, 10842, 0.3385268680
992, 11840, 0.3696880757
993, 18826, 0.5878165298
994, 3674, 0.1147157086
995, 25718, 0.8030099603
996, 19891, 0.6210697224
997, 11129, 0.3474880570
998, 13849, 0.4324163987
999, 862, 0.0269147906
1000, 6034, 0.1884035345
1001, 10211, 0.3188247416
